[시군구별 및 성별 및 연령별 불면증 진료현황],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(단위: 원, 일, 명)",
시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수
서울,강동구,남,20~29세," 17,518,940 ", 540 , 155 ," 21,887,380 ", 594 , 165 ," 27,947,780 ", 744 , 197 ," 33,099,260 ", 774 , 182 ," 32,926,010 ", 659 , 178 
서울,강동구,남,30~39세," 32,648,190 ", 923 , 251 ," 29,347,230 "," 1,058 ", 243 ," 37,207,780 "," 1,395 ", 320 ," 32,851,080 "," 1,030 ", 263 ," 40,569,880 "," 1,054 ", 268 
서울,강동구,남,40~49세," 34,217,750 "," 1,166 ", 311 ," 39,563,250 "," 1,310 ", 309 ," 48,515,030 "," 1,540 ", 356 ," 46,044,610 "," 1,417 ", 345 ," 39,757,180 "," 1,184 ", 337 
서울,강동구,남,50~59세," 48,357,820 "," 1,680 ", 443 ," 51,923,560 "," 1,680 ", 443 ," 58,232,980 "," 1,751 ", 442 ," 56,823,460 "," 1,739 ", 447 ," 54,004,080 "," 1,628 ", 443 
서울,강동구,남,60~69세," 79,371,260 "," 2,443 ", 650 ," 89,483,190 "," 2,672 ", 667 ," 90,888,750 "," 2,903 ", 724 ," 104,051,170 "," 3,006 ", 752 ," 97,518,050 "," 3,032 ", 784 
서울,강동구,남,70~79세," 145,982,430 "," 3,935 ", 919 ," 151,033,730 "," 4,088 ", 929 ," 173,038,120 "," 4,280 "," 1,041 "," 177,503,270 "," 4,232 "," 1,052 "," 196,193,320 "," 4,479 "," 1,186 "
서울,강동구,남,80~89세," 54,211,960 "," 1,715 ", 326 ," 54,413,270 "," 1,677 ", 341 ," 55,061,710 "," 1,755 ", 360 ," 59,425,960 "," 1,721 ", 386 ," 81,689,670 "," 1,782 ", 420 
서울,강동구,남,90~99세," 6,442,330 ", 180 , 46 ," 7,307,550 ", 176 , 47 ," 9,197,520 ", 250 , 71 ," 9,534,100 ", 265 , 69 ," 10,737,450 ", 295 , 91 
서울,강동구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,강동구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,강동구,여,10~19세," 4,809,110 ", 61 , 19 ," 2,665,070 ", 58 , 14 ," 4,613,870 ", 93 , 20 ," 1,363,480 ", 35 , 23 ," 5,066,760 ", 87 , 31 
서울,강동구,여,20~29세," 27,574,010 ", 895 , 238 ," 29,676,150 ", 835 , 223 ," 41,722,950 "," 1,029 ", 262 ," 45,318,580 "," 1,053 ", 254 ," 43,130,440 "," 1,009 ", 265 
